Longitude,Latitude,Perturbed Longitude,Perturbed Latitude
-77.6803332,43.0838378,-77.68119949764449,43.08274097885121
-77.6809913,43.0838029,-77.681020454402,43.08382955400449
-77.6809913,43.0838029,-77.68164259801253,43.08327270688892
-77.681017,43.0838025,-77.68144058805228,43.08344129727501
-77.681017,43.0838025,-77.68060216466114,43.0842561055722
-77.681042,43.0838023,-77.67973271552464,43.08393687698622
-77.681042,43.0838023,-77.6823394069079,43.085555967034246
-77.6810655,43.0838023,-77.68165100693653,43.08414617739202
-77.6810655,43.0838023,-77.67643288564302,43.08150099577965
-77.6810896,43.0838021,-77.67622493429266,43.08135583345586
-77.6810896,43.0838021,-77.68691736739785,43.07991715530943
-77.6811165,43.0838003,-77.68063826570358,43.08395284602269
-77.6811165,43.0838003,-77.6795992635112,43.08361906157628
-77.6811252,43.0838014,-77.67918078431121,43.084924998636495
-77.6811252,43.0838014,-77.68220845688727,43.083497069831395
-77.6811302,43.0838029,-77.68087713378866,43.08326766209112
-77.6811302,43.0838029,-77.6853077499397,43.083930180355644
-77.6811369,43.0838053,-77.68252767998938,43.08364998205573
-77.6811369,43.0838053,-77.680996889305,43.083928802455674
-77.6811359,43.0838042,-77.68032761748553,43.08299634771874
-77.6811359,43.0838042,-77.67981273722965,43.08411583818895
-77.6811284,43.0838052,-77.6813946505019,43.08398247796467
-77.6811284,43.0838052,-77.68021002151366,43.08066671957909
-77.6811264,43.0838049,-77.67797367680839,43.08385491851645
-77.6811264,43.0838049,-77.68141733242,43.0835953641718
-77.6811239,43.0838051,-77.68111825710582,43.082943529301794
-77.6811239,43.0838051,-77.68086600038369,43.08401974936788
-77.6811209,43.0838052,-77.68297556873584,43.085113213422474
-77.6811209,43.0838052,-77.68057199296088,43.084071312437324
-77.6811175,43.0838062,-77.67850619947635,43.084665680641336
-77.6811175,43.0838062,-77.68218500873137,43.087417322162494
-77.6811141,43.0838065,-77.68517615967573,43.08535106291019
-77.6811141,43.0838065,-77.68141831808747,43.08376516585135
-77.6811109,43.0838076,-77.68445096326137,43.08449010637635
-77.6811109,43.0838076,-77.6810516030934,43.081773323619316
-77.6811108,43.0838074,-77.67771659190024,43.081968586083576
-77.6811108,43.0838074,-77.68111255814215,43.08350681786301
-77.6811066,43.0838085,-77.68084008230811,43.08417179107184
-77.6811066,43.0838085,-77.68483614433563,43.07990773802754
-77.6811054,43.0838087,-77.68058127419269,43.08269636533441
-77.6811054,43.0838087,-77.68110396182792,43.08381580843705
-77.6811048,43.0838089,-77.68108381361478,43.08370257418573
-77.6811048,43.0838089,-77.68284240852051,43.081618561218555
-77.6811054,43.0838089,-77.67991964486566,43.08514747572899
-77.6811054,43.0838089,-77.6826780096831,43.08342571341181
-77.6811052,43.0838093,-77.68359072462475,43.08258504862764
-77.6811052,43.0838093,-77.68116956798546,43.084226198005894
-77.6810917,43.0838157,-77.68114091420387,43.083804177205835
-77.6810917,43.0838157,-77.67791839994172,43.08200599627652
-77.6810858,43.0838189,-77.67932149904559,43.0842992679065
-77.6810858,43.0838189,-77.68307736908102,43.08281589980777
-77.681086,43.0838191,-77.67729851760699,43.087391276310115
-77.681086,43.0838191,-77.68189478827696,43.083953437437884
-77.6810868,43.0838191,-77.67977288378766,43.08646100913283
-77.6810868,43.0838191,-77.6803398083284,43.08402516834333
-77.6810875,43.083819,-77.67899688202903,43.082778174726684
-77.6810875,43.083819,-77.68142247230385,43.08460031076939
-77.6810879,43.0838191,-77.68885475825425,43.083350659303264
-77.6810879,43.0838191,-77.6801270271367,43.08423348184424
-77.6810883,43.0838189,-77.67950716496797,43.084786357778825
-77.6810883,43.0838189,-77.68017369494818,43.084078187430464
-77.6810886,43.0838189,-77.68094664687013,43.08452865029058
-77.6810886,43.0838189,-77.68147564541981,43.08436654990239
-77.6810887,43.0838189,-77.68234921481188,43.082780871204456
-77.6810887,43.0838189,-77.67830445597198,43.080152521474844
-77.6810888,43.0838188,-77.6827411323214,43.08468557677863
-77.6810888,43.0838188,-77.6826493652803,43.083043896728654
-77.681089,43.0838188,-77.68236780446672,43.085684975990404
-77.681089,43.0838188,-77.68076695161092,43.08375787438804
-77.6810891,43.0838188,-77.68174235022195,43.08289168584105
-77.6810891,43.0838188,-77.68118180764536,43.08380363131299
-77.6810892,43.0838187,-77.67881918051101,43.084914034907705
-77.6810892,43.0838187,-77.68071250046263,43.08373049840061
-77.6810892,43.0838187,-77.67506404401173,43.085638851213616
-77.6810892,43.0838187,-77.68568151644214,43.086537315200125
-77.6810893,43.0838187,-77.68181294734903,43.084826498340924
-77.6810893,43.0838187,-77.6783939596749,43.08338627587494
-77.6810893,43.0838187,-77.67857604804128,43.08666393907195
-77.6810893,43.0838187,-77.67790734362163,43.08453186546735
-77.6810895,43.0838186,-77.68076476162486,43.080956458273604
-77.6810895,43.0838186,-77.68115065250238,43.083933070368516
-77.6810896,43.0838186,-77.68250867679139,43.08367780132223
-77.6810896,43.0838186,-77.68165832866461,43.08311613911798
-77.6810896,43.0838186,-77.68825807360875,43.08230428811373
-77.6810896,43.0838186,-77.68160730692976,43.08400227819405
-77.6810897,43.0838186,-77.68116315146621,43.08374310952315
-77.6810897,43.0838186,-77.680427225972,43.08356155647963
-77.6810897,43.0838186,-77.68713084136003,43.084431002599935
-77.6810897,43.0838186,-77.68128150840928,43.08570446411727
-77.6810898,43.0838185,-77.68282807580098,43.07678711284005
-77.6810898,43.0838185,-77.68127529968457,43.0830995790567
-77.6810898,43.0838184,-77.68090522557767,43.08221317179827
-77.6810898,43.0838184,-77.67457727319133,43.0912507727936
-77.6810898,43.0838184,-77.68046587931272,43.08383210544395
-77.6810898,43.0838184,-77.67856339768933,43.08034838705137
-77.6810897,43.0838184,-77.68184904020744,43.08394798464866
