Longitude,Latitude,Perturbed Longitude,Perturbed Latitude
-77.6803332,43.0838378,-77.68029734267913,43.08385707146608
-77.6809913,43.0838029,-77.68109732261355,43.08407260656025
-77.6809913,43.0838029,-77.68146449778969,43.08355512853455
-77.681017,43.0838025,-77.68597116386678,43.08256866588203
-77.681017,43.0838025,-77.6806322360382,43.0836981268267
-77.681042,43.0838023,-77.67655582398496,43.084792254641485
-77.681042,43.0838023,-77.67977866831403,43.08376647843702
-77.6810655,43.0838023,-77.67470055073183,43.08536374235148
-77.6810655,43.0838023,-77.68393299507969,43.08530166511653
-77.6810896,43.0838021,-77.68153642424112,43.08276652181187
-77.6810896,43.0838021,-77.68073984830849,43.08372986434407
-77.6811165,43.0838003,-77.68091474328179,43.08379040351104
-77.6811165,43.0838003,-77.67984908866289,43.083713304409855
-77.6811252,43.0838014,-77.67531275502809,43.08236759284239
-77.6811252,43.0838014,-77.68171478608949,43.08436466894685
-77.6811302,43.0838029,-77.68122103141215,43.08382979612093
-77.6811302,43.0838029,-77.67774495158271,43.08513687593635
-77.6811369,43.0838053,-77.6770735989912,43.08509340052963
-77.6811369,43.0838053,-77.68350593902169,43.08399897959804
-77.6811359,43.0838042,-77.68371636000431,43.08444923917087
-77.6811359,43.0838042,-77.68082035756011,43.083488717113404
-77.6811284,43.0838052,-77.67899242897695,43.08069673078241
-77.6811284,43.0838052,-77.68147098355918,43.08523617998298
-77.6811264,43.0838049,-77.67462065141463,43.080790898810555
-77.6811264,43.0838049,-77.67962048277887,43.08540500920422
-77.6811239,43.0838051,-77.6833885205232,43.08392202035461
-77.6811239,43.0838051,-77.6810259226692,43.08361479567377
-77.6811209,43.0838052,-77.68033278646948,43.08380698778449
-77.6811209,43.0838052,-77.67980978675173,43.079011122678985
-77.6811175,43.0838062,-77.67878023763858,43.08514400497443
-77.6811175,43.0838062,-77.68057169110743,43.08118847694172
-77.6811141,43.0838065,-77.68080722371931,43.08129128582766
-77.6811141,43.0838065,-77.68645563514653,43.085105317297945
-77.6811109,43.0838076,-77.67826467345502,43.08354591480777
-77.6811109,43.0838076,-77.68237473303859,43.085543067883975
-77.6811108,43.0838074,-77.68003167027075,43.0844867302074
-77.6811108,43.0838074,-77.68004037691891,43.082388902311465
-77.6811066,43.0838085,-77.68108850263377,43.08412482230292
-77.6811066,43.0838085,-77.68080819776043,43.08376466398715
-77.6811054,43.0838087,-77.68114863512123,43.0837726974067
-77.6811054,43.0838087,-77.68084957866925,43.0836435926058
-77.6811048,43.0838089,-77.68697181029239,43.08266667157292
-77.6811048,43.0838089,-77.68132477785046,43.08358185108737
-77.6811054,43.0838089,-77.68200750796613,43.08362854206824
-77.6811054,43.0838089,-77.68120185418844,43.0837379940914
-77.6811052,43.0838093,-77.67729863331536,43.08803450082915
-77.6811052,43.0838093,-77.68081515456164,43.0846914177393
-77.6810917,43.0838157,-77.68032506952844,43.083598358688405
-77.6810917,43.0838157,-77.68094436950686,43.08532757030033
-77.6810858,43.0838189,-77.67900900104463,43.08437536561137
