Longitude,Latitude,Perturbed Longitude,Perturbed Latitude
-77.6802533,43.0837859,-77.68016830393108,43.08425506454662
-77.6802535,43.0837851,-77.68146197324238,43.083548700556705
-77.6802535,43.0837851,-77.6783033214985,43.08176486826185
-77.6802441,43.0837781,-77.68017862584976,43.08449329165008
-77.6802441,43.0837781,-77.67918477332074,43.084177042059395
-77.6802451,43.0837764,-77.67365744843268,43.08361432824048
-77.6802451,43.0837764,-77.6802720426177,43.08497863532096
-77.6802429,43.0837752,-77.67868116374504,43.08247649507883
-77.6802429,43.0837752,-77.68045631330905,43.08522059774666
-77.680241,43.0837745,-77.67952568711173,43.08454711780197
-77.680241,43.0837745,-77.68248538275044,43.0823801304305
-77.6802365,43.0837729,-77.68325307792195,43.08133126506023
-77.6802365,43.0837729,-77.68214218971454,43.08339666933656
-77.6802315,43.08377,-77.68018463105547,43.08403521223309
-77.6802315,43.08377,-77.68023874351893,43.08328644399076
-77.6802253,43.0837653,-77.67740345960115,43.089138930439674
-77.6802253,43.0837653,-77.67692422151748,43.081896156119846
-77.6802059,43.083753,-77.67975424052338,43.083980171782535
-77.6802059,43.083753,-77.6767713238929,43.08466370709806
-77.6801884,43.0837447,-77.6803869524432,43.083594351884514
-77.6801884,43.0837447,-77.67516251597887,43.081156796116744
-77.6801725,43.0837375,-77.68380617612662,43.086971727890905
-77.6801725,43.0837375,-77.67596320365455,43.082155133699345
-77.6801685,43.0837442,-77.68202553456575,43.084681792801476
-77.6801685,43.0837442,-77.67904127236203,43.08264476060309
-77.6801551,43.083745,-77.68108594850248,43.08342004597951
-77.6801551,43.083745,-77.68035989425965,43.083744410599735
-77.6801392,43.0837419,-77.68027048029693,43.08353665670392
-77.6801392,43.0837419,-77.6849072495265,43.08456306385941
-77.6801209,43.0837381,-77.68153896306069,43.084770795945744
-77.6801209,43.0837381,-77.6827209594755,43.07427933899413
-77.6801095,43.0837362,-77.68053430986564,43.08393161619458
-77.6801095,43.0837362,-77.67883808169813,43.08445091813644
-77.680092,43.0837323,-77.68140371046773,43.08348521821499
-77.680092,43.0837323,-77.67692514603253,43.08490432695868
-77.6800996,43.0837354,-77.67907777263278,43.082730677056766
-77.6800996,43.0837354,-77.67926823553513,43.08410192753999
-77.6800969,43.0837355,-77.68366664540976,43.08392415540744
-77.6800969,43.0837355,-77.68265910762662,43.08469519010586
-77.6800899,43.083735,-77.68005999828192,43.08378732729609
-77.6800899,43.083735,-77.6788604219621,43.08204318147064
-77.6801045,43.0837382,-77.68243146136062,43.08567557820049
-77.6801045,43.0837382,-77.6792487529736,43.08391045633488
-77.6801526,43.0837614,-77.67934653977362,43.083054681606555
-77.6801526,43.0837614,-77.67955075114538,43.086803437476384
-77.6801805,43.0837795,-77.68417624008578,43.07689127501213
-77.6801805,43.0837795,-77.67897910837192,43.083876001295025
-77.6801968,43.0837917,-77.68052836489888,43.08433332475084
-77.6801968,43.0837917,-77.67912955075137,43.08317735473569
-77.6802021,43.083796,-77.68101253986276,43.08827518166368
-77.6802021,43.083796,-77.68327563730696,43.083931739166225
-77.6801886,43.0837953,-77.68131901222036,43.08208603022372
-77.6801886,43.0837953,-77.68078209829771,43.084214220028706
-77.6801735,43.0837953,-77.68026241892964,43.08435373808059
-77.6801735,43.0837953,-77.6802229064788,43.08385888787758
-77.6801569,43.083793,-77.67946237987047,43.07783173616186
-77.6801569,43.083793,-77.67894088203744,43.082243848289735
-77.6801218,43.0837962,-77.68449051069767,43.08420043320064
-77.6801218,43.0837962,-77.67439442128772,43.08510952061842
-77.6801032,43.0838027,-77.67685564086153,43.08669641701526
-77.6801032,43.0838027,-77.68085185161543,43.0841963504125
-77.680075,43.0838177,-77.68379494838186,43.08457476284858
-77.680075,43.0838177,-77.67958756014318,43.08249543637209
-77.6800605,43.0838291,-77.67902456603782,43.08459833499466
-77.6800605,43.0838291,-77.68117631801039,43.08161635927066
-77.6800502,43.0838384,-77.68003872707551,43.08387967494745
-77.6800502,43.0838384,-77.68091304819349,43.08547169617539
-77.6800394,43.0838481,-77.68492710487227,43.07949965425891
-77.6800394,43.0838481,-77.67926666801782,43.07935324343036
-77.6800351,43.0838523,-77.68862362599934,43.08521493198098
-77.6800351,43.0838523,-77.6770838406418,43.08706118792095
-77.6800306,43.0838563,-77.6794698357837,43.084192675287206
-77.6800306,43.0838563,-77.68225401874467,43.08360037275678
-77.6800257,43.0838614,-77.68091196103884,43.08777391396559
-77.6800257,43.0838614,-77.67874668359838,43.086154856368054
-77.6800201,43.0838674,-77.6805904244532,43.08428297168014
-77.6800201,43.0838674,-77.6783533936113,43.08361810019657
-77.6800151,43.0838738,-77.68003162185765,43.08383897468002
-77.6800151,43.0838738,-77.68007215334642,43.08391538969082
-77.6800087,43.0838813,-77.67740693765097,43.082849057125685
-77.6800087,43.0838813,-77.67951225492286,43.081500118793876
