Longitude,Latitude,Perturbed Longitude,Perturbed Latitude
-77.6803332,43.0838378,-77.6856236583187,43.08486496698368
-77.6809913,43.0838029,-77.67907034573217,43.08520173460821
-77.6809913,43.0838029,-77.68352532562325,43.082192709026145
-77.681017,43.0838025,-77.6803920144353,43.08470499886525
-77.681017,43.0838025,-77.68069611322609,43.08431693586804
-77.681042,43.0838023,-77.68091776718356,43.08422494258852
-77.681042,43.0838023,-77.67442042089026,43.08861466179549
-77.6810655,43.0838023,-77.68515601197082,43.088846781139885
-77.6810655,43.0838023,-77.67002885238159,43.08692698054687
-77.6810896,43.0838021,-77.68330479700538,43.08615304223348
-77.6810896,43.0838021,-77.68269150277496,43.084402595918874
-77.6811165,43.0838003,-77.6814813193251,43.08354901727837
-77.6811165,43.0838003,-77.68015222623927,43.08384569139025
-77.6811252,43.0838014,-77.67830816876443,43.0865474549675
-77.6811252,43.0838014,-77.68331180361571,43.08394128357108
-77.6811302,43.0838029,-77.68167787100117,43.083692219846704
-77.6811302,43.0838029,-77.68126900747194,43.08376431163787
-77.6811369,43.0838053,-77.68472535215291,43.08346606342832
-77.6811369,43.0838053,-77.68181058885409,43.084419760037015
-77.6811359,43.0838042,-77.68118959295776,43.08401623100183
-77.6811359,43.0838042,-77.68072263837344,43.08400803327855
-77.6811284,43.0838052,-77.68124803182965,43.083586049305325
-77.6811284,43.0838052,-77.67837691580229,43.083484477843385
-77.6811264,43.0838049,-77.68168736207353,43.08487059509696
-77.6811264,43.0838049,-77.67908059885647,43.08319694719384
-77.6811239,43.0838051,-77.68071310821053,43.0851233298754
-77.6811239,43.0838051,-77.68103937914644,43.084254541524786
-77.6811209,43.0838052,-77.67848000441649,43.08176391815567
-77.6811209,43.0838052,-77.68092760874448,43.083422163034044
-77.6811175,43.0838062,-77.68403280238913,43.08409063006459
-77.6811175,43.0838062,-77.68341043331488,43.084956346861595
-77.6811141,43.0838065,-77.68350316750701,43.083807309900706
-77.6811141,43.0838065,-77.67687597054662,43.08331167578151
-77.6811109,43.0838076,-77.67921824150778,43.08236462411074
-77.6811109,43.0838076,-77.68033496340959,43.08843716620164
-77.6811108,43.0838074,-77.68115203393117,43.08420803432764
-77.6811108,43.0838074,-77.67997072095235,43.08364742079431
-77.6811066,43.0838085,-77.68064653421683,43.0843222931633
-77.6811066,43.0838085,-77.68159683792213,43.08388806426574
-77.6811054,43.0838087,-77.68048868958833,43.08221386940502
-77.6811054,43.0838087,-77.67989979235615,43.08491432560957
-77.6811048,43.0838089,-77.67848122481753,43.08061617310048
-77.6811048,43.0838089,-77.68285595142993,43.08422019700277
-77.6811054,43.0838089,-77.681921181805,43.08756148602979
-77.6811054,43.0838089,-77.67860640215764,43.08509999932869
-77.6811052,43.0838093,-77.68005068910377,43.08355562028237
-77.6811052,43.0838093,-77.68245560346772,43.08268813230466
-77.6810917,43.0838157,-77.68070765543064,43.07961354182795
-77.6810917,43.0838157,-77.68190467635002,43.08259841757981
-77.6810858,43.0838189,-77.68291063159035,43.08592250037123
-77.6810858,43.0838189,-77.68102326212846,43.08148448990239
-77.681086,43.0838191,-77.68018697268647,43.08530057676776
-77.681086,43.0838191,-77.68697467192183,43.08225651431969
-77.6810868,43.0838191,-77.67995923000205,43.07990638245382
-77.6810868,43.0838191,-77.68085524724583,43.0842871288103
-77.6810875,43.083819,-77.6820661135876,43.08403155433511
-77.6810875,43.083819,-77.68718960716322,43.08089110541724
-77.6810879,43.0838191,-77.68000267930555,43.085700818641875
-77.6810879,43.0838191,-77.68891926650531,43.083095284207445
-77.6810883,43.0838189,-77.68068856967442,43.084405720781874
-77.6810883,43.0838189,-77.68886601002788,43.08473287512465
-77.6810886,43.0838189,-77.6814900474437,43.08374783849579
-77.6810886,43.0838189,-77.68119862430106,43.083926461502685
-77.6810887,43.0838189,-77.68126288358644,43.084711789007564
-77.6810887,43.0838189,-77.68183528051401,43.08381579120363
-77.6810888,43.0838188,-77.68058309937786,43.086879422949465
-77.6810888,43.0838188,-77.67988417242722,43.08301993466901
-77.681089,43.0838188,-77.67935864650929,43.08594244809774
-77.681089,43.0838188,-77.68176908979189,43.08467125669528
-77.6810891,43.0838188,-77.68229877788463,43.08510838782719
-77.6810891,43.0838188,-77.67965794281966,43.082926946135906
-77.6810892,43.0838187,-77.68063493114771,43.082309667135156
-77.6810892,43.0838187,-77.67902405214713,43.085522728990455
-77.6810892,43.0838187,-77.68352540075685,43.081954163871885
-77.6810892,43.0838187,-77.68134316423787,43.08419334966375
-77.6810893,43.0838187,-77.6817457912183,43.08182612190905
-77.6810893,43.0838187,-77.67775403203528,43.081049390099814
-77.6810893,43.0838187,-77.68081542087806,43.08356142612077
-77.6810893,43.0838187,-77.68094494065187,43.08412233244811
-77.6810895,43.0838186,-77.6814447663568,43.08613150725203
-77.6810895,43.0838186,-77.6825259409029,43.082472189575824
-77.6810896,43.0838186,-77.67968258421799,43.08236628157692
-77.6810896,43.0838186,-77.68134786309274,43.082362148623695
-77.6810896,43.0838186,-77.68053831570073,43.08370230706485
-77.6810896,43.0838186,-77.68202621687912,43.0829659182158
-77.6810897,43.0838186,-77.68362007107757,43.08415855039493
-77.6810897,43.0838186,-77.6846099437768,43.082439192487946
-77.6810897,43.0838186,-77.6806884691295,43.083327826293385
-77.6810897,43.0838186,-77.68086254015321,43.0838257213425
-77.6810898,43.0838185,-77.68077771047757,43.08219784614453
-77.6810898,43.0838185,-77.68332462078263,43.08446986647246
