Longitude,Latitude,Perturbed Longitude,Perturbed Latitude
-77.6201904,43.0801749,-77.62267867213816,43.08095873834818
-77.6201901,43.0801735,-77.62079730531087,43.081464464320696
-77.6201901,43.0801735,-77.62205649891084,43.0787483926998
-77.6201929,43.0801674,-77.61784096569522,43.07851749358587
-77.6201929,43.0801674,-77.62004253603297,43.08038541641574
-77.6201958,43.0801594,-77.61787957688155,43.08255899864506
-77.6201958,43.0801594,-77.62022217899015,43.08113220330496
-77.6201973,43.0801544,-77.62256229572877,43.076636956938295
-77.6201973,43.0801544,-77.61829255518163,43.07673132366442
-77.6201978,43.0801523,-77.61952543424216,43.07736513782343
-77.6201978,43.0801523,-77.6218786028601,43.08277796065226
-77.6201985,43.0801509,-77.62071653746953,43.08009997487696
-77.6201985,43.0801509,-77.6205675881255,43.08138161135676
-77.620196,43.0801464,-77.62108594875423,43.080642750099514
-77.620196,43.0801464,-77.6188891629002,43.079991653264926
-77.6201922,43.0801423,-77.62113110100358,43.07558603689934
-77.6201922,43.0801423,-77.61904044055737,43.08308965857634
-77.6201901,43.0801408,-77.62067257778635,43.08062653515287
-77.6201901,43.0801408,-77.6189068123699,43.07893404206764
-77.6201879,43.0801401,-77.61930390698468,43.079860538826566
-77.6201879,43.0801401,-77.62029044719897,43.080140931407215
-77.6201822,43.0801407,-77.62072603689262,43.079753198525545
-77.6201822,43.0801407,-77.61730016629802,43.07827838990367
-77.6201789,43.0801413,-77.62190412959207,43.081288231144846
-77.6201789,43.0801413,-77.62192374471817,43.07988536185024
-77.6201777,43.0801414,-77.623894865147,43.07764456185429
-77.6201777,43.0801414,-77.6192604417653,43.07966780694908
-77.6201742,43.0801405,-77.6217197661059,43.07331375174248
-77.6201742,43.0801405,-77.62176180109242,43.07356002678732
-77.6201697,43.080137,-77.61957653733717,43.081549322563276
-77.6201697,43.080137,-77.62048192678272,43.081419200903035
-77.6201756,43.0801438,-77.61937217365332,43.080531493535695
-77.6201756,43.0801438,-77.61904915162144,43.08128540134601
-77.6201744,43.0801425,-77.62045951335759,43.079829759725854
-77.6201744,43.0801425,-77.62015642565207,43.08014490201681
-77.6201717,43.08014,-77.61936400485664,43.08109549600714
-77.6201717,43.08014,-77.62219110341745,43.08296427259663
-77.6201672,43.0801357,-77.61944468936781,43.080393215662404
-77.6201672,43.0801357,-77.62009578156491,43.08016824831412
-77.6201626,43.0801305,-77.625244095054,43.08004752979438
-77.6201626,43.0801305,-77.62281774780165,43.078468370534814
-77.6201518,43.0801124,-77.61918956115278,43.07966117091833
-77.6201518,43.0801124,-77.62196613415271,43.08195111606471
-77.6201448,43.0800995,-77.62152127154054,43.08232123783424
-77.6201448,43.0800995,-77.62084184212445,43.08057354216193
-77.6201414,43.0800929,-77.62328894394997,43.07873122527464
-77.6201414,43.0800929,-77.62029616404348,43.080175834672296
-77.6201266,43.080085,-77.6201386960709,43.08006771762016
-77.6201266,43.080085,-77.6198085746474,43.078840226156515
-77.6201225,43.0800799,-77.61992064859298,43.08008994558021
-77.6201225,43.0800799,-77.6205111154269,43.0803217357314
-77.6201203,43.0800691,-77.62112481097081,43.07991471537858
-77.6201203,43.0800691,-77.62012285216802,43.080082397958435
-77.6201164,43.0800587,-77.6200716839193,43.07955037585416
-77.6201164,43.0800587,-77.61963943688612,43.0796917712981
-77.6201083,43.0800501,-77.62246959009904,43.077481870063735
-77.6201083,43.0800501,-77.619311646309,43.08010413740772
-77.6201025,43.0800457,-77.62001181838052,43.07886334631132
-77.6201025,43.0800457,-77.62074170305603,43.08053210199876
-77.6200908,43.0800402,-77.61950999822184,43.08223630827479
-77.6200908,43.0800402,-77.61982077855694,43.079139649202496
-77.6200847,43.080039,-77.61709189673618,43.077766371341994
-77.6200847,43.080039,-77.62332429591636,43.082727546959006
-77.6200734,43.0800363,-77.62000624899188,43.079852190801006
-77.6200734,43.0800363,-77.61841031076588,43.079453679676114
-77.6200596,43.0800346,-77.62297825131506,43.080996650675566
-77.6200596,43.0800346,-77.6187784017768,43.079617446416904
-77.6200488,43.0800338,-77.61991682155546,43.08171834225549
-77.6200488,43.0800338,-77.62003325252057,43.079997592723075
-77.6200358,43.0800357,-77.6197073456367,43.0800955545567
-77.6200358,43.0800357,-77.61432051853366,43.07713013567821
-77.6200078,43.0800392,-77.61669311937439,43.08357300830753
-77.6200078,43.0800392,-77.62181356620842,43.07962494723405
-77.6199964,43.0800475,-77.62095685314873,43.07918897989889
-77.6199964,43.0800475,-77.62003438667821,43.079378848540564
-77.6199909,43.0800553,-77.62026607313456,43.08030497007874
-77.6199909,43.0800553,-77.61970256670168,43.08237862854721
-77.6199867,43.0800655,-77.6212294951952,43.08005742974158
-77.6199867,43.0800655,-77.62004373713125,43.078798690389576
-77.6199826,43.0800772,-77.61977228784195,43.079936138186056
-77.6199826,43.0800772,-77.62675488405903,43.076467743988616
-77.6199801,43.0800851,-77.62033235380112,43.08064165794561
-77.6199801,43.0800851,-77.62032686117234,43.080704306318516
-77.619977,43.0800911,-77.61909547513201,43.08022189359714
-77.619977,43.0800911,-77.61998866240302,43.08019648447914
-77.619974,43.0800997,-77.61940703607574,43.081485377310045
-77.619974,43.0800997,-77.62054545019204,43.079988026234574
-77.6199718,43.080104,-77.62081007184413,43.07883409475132
-77.6199718,43.080104,-77.62039064286664,43.08011844970827
-77.619968,43.0801133,-77.61997369322715,43.07996380601347
-77.619968,43.0801133,-77.61849904557216,43.08096060041093
-77.6199632,43.0801263,-77.62075221329935,43.08037367428681
-77.6199632,43.0801263,-77.6200482959003,43.0805589327108
-77.6199587,43.0801329,-77.6187563734295,43.07930249545403
-77.6199587,43.0801329,-77.62015338933341,43.08003410819477
-77.6199557,43.0801444,-77.6228943797292,43.07672891438914
-77.6199557,43.0801444,-77.61608840615912,43.07986765326536
-77.6199475,43.0801558,-77.6207370843653,43.08003784824997
-77.6199475,43.0801558,-77.61992401511483,43.080112573379544
-77.6199394,43.0801633,-77.61671587717159,43.079090491003555
-77.6199394,43.0801633,-77.62055496806532,43.079521178513644
-77.6199327,43.0801695,-77.62713459166831,43.08063715830997
-77.6199327,43.0801695,-77.61973765863925,43.08011625681841
-77.6199247,43.0801758,-77.61810443755397,43.079779623350156
-77.6199247,43.0801758,-77.61781416406372,43.0801495665924
-77.6199201,43.0801826,-77.61952484040494,43.07990582518011
-77.6199201,43.0801826,-77.61996097540062,43.080213315997185
-77.6199151,43.0801893,-77.6175117277158,43.080467903015965
-77.6199151,43.0801893,-77.61911667683701,43.08044789419719
-77.6199115,43.0801942,-77.62144491684906,43.079513438872766
-77.6199115,43.0801942,-77.61962035010748,43.08061117041317
-77.619907,43.0802016,-77.62005775900356,43.07924470009126
-77.619907,43.0802016,-77.61971278786233,43.0795844659889
-77.6199048,43.0802058,-77.61830471266471,43.08213599569424
-77.6199048,43.0802058,-77.6195960871221,43.08072841523163
-77.6199018,43.0802133,-77.61603816742159,43.080996492914544
-77.6199018,43.0802133,-77.62126292879144,43.080473676308685
