Longitude,Latitude,Perturbed Longitude,Perturbed Latitude
-77.6803332,43.0838378,-77.68180518834743,43.08548378698791
-77.6809913,43.0838029,-77.68098742389729,43.082490658009
-77.6809913,43.0838029,-77.68039251901025,43.08273256098623
-77.681017,43.0838025,-77.68045966287086,43.08369131597657
-77.681017,43.0838025,-77.67770566281193,43.08434358871998
-77.681042,43.0838023,-77.6811293807418,43.083444339369606
-77.681042,43.0838023,-77.67882468681148,43.08285600130065
-77.6810655,43.0838023,-77.68107806803201,43.08384196021383
-77.6810655,43.0838023,-77.68520461155236,43.0825221405648
-77.6810896,43.0838021,-77.68062943471035,43.081266158092824
-77.6810896,43.0838021,-77.67782997548537,43.08772408710326
-77.6811165,43.0838003,-77.680608660098,43.084321879017104
-77.6811165,43.0838003,-77.68278025535275,43.082626540400256
-77.6811252,43.0838014,-77.6800668900648,43.08332863702781
-77.6811252,43.0838014,-77.68234971088424,43.08251396062286
-77.6811302,43.0838029,-77.68011826445063,43.08235493938365
-77.6811302,43.0838029,-77.68099402676421,43.08435276348708
-77.6811369,43.0838053,-77.68012071785947,43.085546909948754
-77.6811369,43.0838053,-77.68155572060392,43.085084015113786
-77.6811359,43.0838042,-77.68013387200567,43.08289222172365
-77.6811359,43.0838042,-77.68049047334763,43.08240487994444
-77.6811284,43.0838052,-77.68251261400495,43.08558032307406
-77.6811284,43.0838052,-77.68077089742765,43.08289912228159
-77.6811264,43.0838049,-77.67973896374951,43.08228801727998
-77.6811264,43.0838049,-77.680865325204,43.08671240518424
-77.6811239,43.0838051,-77.68213978045085,43.0858984885634
-77.6811239,43.0838051,-77.68600590769194,43.079542360795124
-77.6811209,43.0838052,-77.67952898758365,43.084342600565925
-77.6811209,43.0838052,-77.67203845613254,43.08201005591835
-77.6811175,43.0838062,-77.6814595615408,43.08396119250226
-77.6811175,43.0838062,-77.68471965239219,43.081870402821686
-77.6811141,43.0838065,-77.6824593663095,43.085622195659845
-77.6811141,43.0838065,-77.68108865938792,43.0835204026006
-77.6811109,43.0838076,-77.68145762086091,43.07865685513906
-77.6811109,43.0838076,-77.68226516776694,43.08352002348861
-77.6811108,43.0838074,-77.6815563915812,43.08326336580238
-77.6811108,43.0838074,-77.67759163522707,43.080215047194194
-77.6811066,43.0838085,-77.68307098142303,43.08484804807254
-77.6811066,43.0838085,-77.68105749864907,43.0840785477112
-77.6811054,43.0838087,-77.68253898655065,43.085438202684124
-77.6811054,43.0838087,-77.68211268884275,43.07959431718993
-77.6811048,43.0838089,-77.68098281304407,43.082494337583945
-77.6811048,43.0838089,-77.68231687522837,43.07806139409859
-77.6811054,43.0838089,-77.68232506789056,43.085222766930464
-77.6811054,43.0838089,-77.68074567245252,43.08045785983585
-77.6811052,43.0838093,-77.68104708316295,43.083559190009645
-77.6811052,43.0838093,-77.68248299986058,43.08183609498877
-77.6810917,43.0838157,-77.68386865845838,43.08404701885326
-77.6810917,43.0838157,-77.68115496293463,43.08305955801807
-77.6810858,43.0838189,-77.6822469283127,43.08303197346411
-77.6810858,43.0838189,-77.68059076102367,43.08405122246873
-77.681086,43.0838191,-77.68010601041149,43.08332153304262
-77.681086,43.0838191,-77.68107919227984,43.08373171193365
-77.6810868,43.0838191,-77.67954608998521,43.084579440052906
-77.6810868,43.0838191,-77.6797629853487,43.0836489297856
-77.6810875,43.083819,-77.67928811852288,43.08491770548186
-77.6810875,43.083819,-77.68068508176508,43.08444166067949
-77.6810879,43.0838191,-77.6779658789033,43.08306511230368
-77.6810879,43.0838191,-77.68137218669114,43.08292188432282
-77.6810883,43.0838189,-77.68118476650056,43.08381232007817
-77.6810883,43.0838189,-77.68993405699689,43.09010174896415
-77.6810886,43.0838189,-77.68051087083911,43.08348291069817
-77.6810886,43.0838189,-77.68281161583029,43.08110716569847
-77.6810887,43.0838189,-77.68191427357559,43.084950984564564
-77.6810887,43.0838189,-77.68140263992917,43.08271018070641
-77.6810888,43.0838188,-77.68073388585962,43.082000553269935
-77.6810888,43.0838188,-77.68148601122726,43.08447299191936
-77.681089,43.0838188,-77.6795483986511,43.08422196887899
-77.681089,43.0838188,-77.67947038390031,43.08498672996878
-77.6810891,43.0838188,-77.68377468661535,43.08491849750739
-77.6810891,43.0838188,-77.68095027734425,43.08385795951773
-77.6810892,43.0838187,-77.68093320823496,43.0841251487521
-77.6810892,43.0838187,-77.68322542444535,43.07931004159014
-77.6810892,43.0838187,-77.68669590526737,43.089305502226644
-77.6810892,43.0838187,-77.68165247143229,43.08392333783426
-77.6810893,43.0838187,-77.68271367122615,43.085844904746786
-77.6810893,43.0838187,-77.68207990468234,43.08528666294873
-77.6810893,43.0838187,-77.68134193205985,43.0830176986957
-77.6810893,43.0838187,-77.6816315939946,43.08408792729048
-77.6810895,43.0838186,-77.67978859705077,43.083909781001964
-77.6810895,43.0838186,-77.68117543135914,43.09350579486491
-77.6810896,43.0838186,-77.68352391395662,43.08346959895814
-77.6810896,43.0838186,-77.67384173706024,43.080856295311456
-77.6810896,43.0838186,-77.68146039907256,43.08409762996853
-77.6810896,43.0838186,-77.68059127332646,43.083749382089465
-77.6810897,43.0838186,-77.67912318950751,43.08236852580685
-77.6810897,43.0838186,-77.6782874895999,43.08087634886634
-77.6810897,43.0838186,-77.67927097738342,43.08362654871651
-77.6810897,43.0838186,-77.67548269837383,43.08453377653068
-77.6810898,43.0838185,-77.6840652509719,43.082845960872945
-77.6810898,43.0838185,-77.68050674130946,43.078535332938365
-77.6810898,43.0838184,-77.68101276251636,43.08382356351972
-77.6810898,43.0838184,-77.68106286460295,43.083524021180835
-77.6810898,43.0838184,-77.6812152417039,43.08419893091935
-77.6810898,43.0838184,-77.68189219097226,43.0827184518185
-77.6810897,43.0838184,-77.68145051753729,43.083340017672775
-77.6810897,43.0838184,-77.68119221710016,43.08186567873289
-77.6810897,43.0838184,-77.67932733499993,43.08458310193893
-77.6810897,43.0838184,-77.67979487810851,43.0829745416403
-77.6810896,43.0838184,-77.68275662782969,43.08344470418318
-77.6810896,43.0838184,-77.68107052570217,43.083803325939925
-77.6810895,43.0838185,-77.68571378396645,43.081377551735414
-77.6810895,43.0838185,-77.68110155383023,43.083814980666595
-77.6810894,43.0838185,-77.67647065786201,43.08421514844961
-77.6810894,43.0838185,-77.68234539142432,43.083022953010634
-77.6810895,43.0838185,-77.68636171983671,43.07741121643328
-77.6810895,43.0838185,-77.68096914614323,43.08383879586145
-77.6810895,43.0838185,-77.6828597413249,43.08307798914831
-77.6810895,43.0838185,-77.68075574875625,43.083952090762644
-77.6811001,43.0838186,-77.6817391314404,43.084579818320044
-77.6811001,43.0838186,-77.68155819620111,43.08330115424698
-77.6811252,43.0838177,-77.68177638749475,43.0845628922391
-77.6811252,43.0838177,-77.67991529082889,43.083632919869046
-77.6811731,43.0838142,-77.68030215984415,43.0834454581356
-77.6811731,43.0838142,-77.67979196901742,43.08693016950026
-77.6812265,43.0838076,-77.68180059457394,43.08253694441109
-77.6812265,43.0838076,-77.67491829055265,43.085576106551876
-77.6812596,43.083801,-77.68292224383221,43.083832159122736
-77.6812596,43.083801,-77.68071824809935,43.083816560047
-77.6813054,43.083791,-77.68077781533937,43.08364790492167
-77.6813054,43.083791,-77.67675287977622,43.08580927486984
-77.6813695,43.0837849,-77.68158556729398,43.083971340305624
-77.6813695,43.0837849,-77.68075049530418,43.08298723805645
-77.6814323,43.0837974,-77.67906523427071,43.080385260755754
-77.6814323,43.0837974,-77.68108695145807,43.08272073783302
-77.6814972,43.0838112,-77.68189303509189,43.08378181368438
-77.6814972,43.0838112,-77.67438131991243,43.08317124248271
-77.6815181,43.0838143,-77.67995023561812,43.08412198335844
-77.6815181,43.0838143,-77.68395004126866,43.08325236790934
-77.6816274,43.0838345,-77.68225868550059,43.08415142969452
-77.6816274,43.0838345,-77.68237464871453,43.084726440666834
-77.681701,43.0838465,-77.68312185641032,43.08432698553937
-77.681701,43.0838465,-77.6809132596805,43.083351895572186
-77.6817717,43.0838565,-77.68176496020526,43.08385643726294
-77.6817717,43.0838565,-77.68039802049833,43.08367912586151
-77.6818413,43.0838635,-77.67895936371734,43.083237593105366
-77.6818413,43.0838635,-77.68208882257012,43.084703001062934
-77.6819106,43.0838684,-77.66697582452308,43.088986973080026
-77.6819106,43.0838684,-77.68541044348252,43.081491260699565
-77.681979,43.0838718,-77.68198818420744,43.083874219938096
-77.681979,43.0838718,-77.67803565010753,43.082374411684114
-77.682043,43.0838749,-77.68516549254966,43.08208636236995
-77.682043,43.0838749,-77.68248574043987,43.083425440099354
-77.6821,43.083878,-77.68491561088801,43.083901079534414
-77.6821,43.083878,-77.67994323454492,43.08291417808234
-77.6821532,43.0838803,-77.68251583680936,43.083790637674134
-77.6821532,43.0838803,-77.68130130016199,43.08254923930514
-77.6821994,43.0838826,-77.68196485810638,43.08493052677947
-77.6821994,43.0838826,-77.67816288699034,43.08197129286522
-77.682234,43.0838919,-77.68335698902142,43.083910532231755
-77.682234,43.0838919,-77.68460802681129,43.0819596696727
-77.6822758,43.0838877,-77.68186692744646,43.086933096684405
-77.6822758,43.0838877,-77.68185036647513,43.0828695815748
-77.682316,43.0838857,-77.68189664882092,43.084566268973354
-77.682316,43.0838857,-77.68278444684081,43.08298975328396
-77.6823274,43.0838835,-77.68264007209362,43.08388387845501
-77.6823274,43.0838835,-77.68455668978423,43.08239412672483
-77.6823973,43.0838806,-77.68194356537234,43.083265773979385
-77.6823973,43.0838806,-77.68222356346881,43.08351699689731
-77.6824817,43.0838764,-77.68230767331546,43.08364211334904
-77.6824817,43.0838764,-77.68473663855058,43.08347051737951
-77.6825771,43.0838705,-77.68384017708118,43.08433734602797
-77.6825771,43.0838705,-77.68252164773929,43.08394695644627
-77.6826835,43.0838636,-77.68061687896672,43.08001790108837
-77.6826835,43.0838636,-77.68284725210327,43.08366590167422
-77.682796,43.0838539,-77.68267303137402,43.08381778022981
-77.682796,43.0838539,-77.68408127384406,43.083273614830084
-77.6829194,43.0838375,-77.68255219152441,43.082524105956736
-77.6829194,43.0838375,-77.683461048181,43.084396947288894
-77.6830483,43.0838174,-77.68303292473513,43.08176246349891
-77.6830483,43.0838174,-77.68534009094438,43.08243703720919
-77.6831763,43.0837909,-77.68679217570148,43.08485280673416
-77.6831763,43.0837909,-77.68458975146827,43.084962749638215
-77.6833005,43.0837641,-77.68321003868223,43.083726754019565
-77.6833005,43.0837641,-77.68333201301049,43.08371634730985
-77.6834182,43.0837344,-77.67758263308387,43.0828676377264
-77.6834182,43.0837344,-77.68345109158315,43.083814342372115
-77.6835316,43.083702,-77.69104179667332,43.08857948382752
-77.6835316,43.083702,-77.68444771674037,43.084854055790125
-77.6836382,43.0836677,-77.68257241641207,43.082945706340546
-77.6836382,43.0836677,-77.68289527774388,43.08378997828551
-77.6837465,43.0836307,-77.67866216434234,43.08439915531566
-77.6837465,43.0836307,-77.68583122322262,43.0834903400574
-77.6838526,43.0835912,-77.68372674311874,43.08341438246169
-77.6838526,43.0835912,-77.68560272231291,43.083911741481046
-77.6839538,43.0835475,-77.68416213154273,43.08343683040943
-77.6839538,43.0835475,-77.68618504915163,43.0849802209317
-77.6840513,43.0835,-77.68548321978804,43.08162392953492
-77.6840513,43.0835,-77.68385199360752,43.08325888380691
-77.6841451,43.0834472,-77.68514918866202,43.08372332492725
-77.6841451,43.0834472,-77.68511187867618,43.084325574839085
-77.6842356,43.0833889,-77.6787002924699,43.07834456303803
-77.6842356,43.0833889,-77.68397017668595,43.08328331809025
-77.6843295,43.0833195,-77.68229374546533,43.08392366456766
-77.6843295,43.0833195,-77.68455044955643,43.08274034225672
-77.6844213,43.0832428,-77.68404457928504,43.08176914281672
-77.6844213,43.0832428,-77.68417019299574,43.08363823957595
-77.6845062,43.0831596,-77.68293026583021,43.0831628074104
-77.6845062,43.0831596,-77.6828738513029,43.08263139455663
-77.6845826,43.0830706,-77.68461288051203,43.083059967485895
-77.6845826,43.0830706,-77.68408837840859,43.08286290835389
-77.6846472,43.0829776,-77.68684053529029,43.08226034175811
-77.6846472,43.0829776,-77.68653217498417,43.08266995624857
-77.6846909,43.0828866,-77.6852253242607,43.08369315264981
-77.6846909,43.0828866,-77.68353751990064,43.082841714160324
-77.6847203,43.0827995,-77.68412705354596,43.081324424289974
-77.6847203,43.0827995,-77.68337394326986,43.082897271056595
-77.6847444,43.0827187,-77.68443418634303,43.08233519166385
-77.6847444,43.0827187,-77.6847438963476,43.08253554168103
-77.6847637,43.0826421,-77.68591938741766,43.08821350196498
-77.6847637,43.0826421,-77.68863288404201,43.07952406549498
-77.6847767,43.082571,-77.69621661484766,43.08026319936395
-77.6847767,43.082571,-77.68546835427415,43.082109303492715
-77.6847853,43.0825098,-77.68389900669932,43.08202867070791
-77.6847853,43.0825098,-77.68434732865246,43.08207688133635
-77.6847876,43.0824626,-77.68636786812995,43.083039273972226
-77.6847876,43.0824626,-77.68477615845313,43.08245983355443
-77.6847895,43.0824301,-77.68350205214857,43.08477064051865
-77.6847895,43.0824301,-77.68672160088886,43.0795126381624
-77.6847878,43.0824084,-77.68477378058171,43.08399169454271
-77.6847878,43.0824084,-77.68509598588973,43.083586005389954
-77.6847869,43.0823869,-77.68243717067872,43.08115672213538
-77.6847869,43.0823869,-77.68483299202121,43.08209769559761
-77.6847961,43.0823653,-77.68453233095825,43.082588829068605
-77.6847961,43.0823653,-77.68026658351663,43.09186139732275
-77.6848171,43.0823441,-77.68451336630649,43.081567635817656
-77.6848171,43.0823441,-77.68532426952405,43.08250278591724
-77.6848576,43.0823261,-77.68530850103569,43.08238416742057
-77.6848576,43.0823261,-77.68454860688061,43.08230923332056
-77.6849063,43.0823198,-77.68492145206426,43.08227617879689
-77.6849063,43.0823198,-77.68527489231099,43.081411624612
-77.6849399,43.0823234,-77.68522602371829,43.083302138674306
-77.6849399,43.0823234,-77.6840589930265,43.083093973146454
-77.6849557,43.0823284,-77.68545551604136,43.082499714264316
-77.6849557,43.0823284,-77.6855321395292,43.08029623950123
-77.6849588,43.082334,-77.69054730677684,43.08320316806975
-77.6849588,43.082334,-77.68524189559645,43.082012484996774
-77.6849587,43.0823381,-77.68221608614759,43.083601741235434
-77.6849587,43.0823381,-77.6828353723319,43.08447799227045
-77.6849577,43.0823409,-77.68514430497498,43.082204693813985
